atk\def,보만다,한카리아스,누리레느,갑주무사,하마돈,루카리오,드닐레이브,브리두라스,타부자고,따라큐,고릴타,킬가르도,마스카나,갸라도스,아머까오,킬라플로르,대쓰여너,리자몽,포푸니크,개굴닌자,에이스번,알로라 나인테일,에써르(수컷),워시로토무,불카모스,빠르모트,라우드본,삼삼드래,메타그로스,망나뇽,님피아,히트로토무,거북왕,대도각참,팬텀,마폭시,엠페르트,번치코,대짱이,라이츄,블래키,다크펫,더시마사리,핫삼,오롱털,픽시,카디나르마,앱솔,찌리배리,맘모꾸리,파라블레이즈,패리퍼,찌르호크,대검귀,마기라스,이어롭,플라엣테,배바닐라,드래펄트,입치트,메가니움,메타몽,이상해꽃,밀로틱,스코빌런,아쿠스타,몰드류,조로아크(히스이),미끄래곤(히스이),잠만보,무장조,클레스퍼트라,창파나이트,우츠보트,가라르야도킹,깜까미,엘풍,저승갓숭,스트린더(하이),샤미드,사마자르,인텔리레온,깨비물거미,가디안,왕구리,엘레이드,브리무음,눈여아,어흥염,마릴리,올리르바,스트린더(로우),펜드라,화염레오,윈디(히스이),캥카,꿈트렁,에써르(암컷),후딘,드래캄
불카모스,-0.5751,-0.7020,-0.2114,0.2437,0.0131,0.8703,-0.2353,0.1055,0.1800,0.3306,0.7358,0.3389,0.4412,-0.7020,-0.0020,-0.1365,-0.5709,-0.4955,-0.3698,-0.2353,-0.5974,1.0000,0.8703,-0.0020,0,-0.1277,-0.0979,0.3389,0.4735,-0.4405,0.4554,0.0024,-0.2353,0.4735,0.2079,-0.3679,-0.2395,-0.1365,0.0033,0.0215,0.8698,0.1990,0.2776,0.4064,0.0988,0.8368,0.0988,-0.1042,0.7033,-0.3375,-0.2720,-0.2411,-0.4505,0.1379,-0.1977,-0.5023,0.6141,1.0000,-0.7371,0.9645,0.4748,0.9235,0.9289,0.0189,0.4096,-0.0342,0.0033,0.0666,-0.1369,-0.3369,0.2836,0.6370,-0.0020,0.8703,0.4299,0.6332,1.0000,-0.0207,0.5332,0.0125,-0.3375,-0.2676,-0.1067,0.2776,-0.0357,0.2835,0.3340,0.9645,-0.0358,-0.1545,0.7902,0.5332,-0.2844,-0.4639,-0.8077,-0.0357,0.4395,0.8703,0.2079,0.1990
빠르모트,-0.0256,-0.1977,0.0075,0.1379,-0.3935,0.3712,0.1379,0.1379,0.1358,0.1379,-0.0955,-0.0955,-0.0955,0.3712,0.4735,0.1379,0.3712,0.3943,-0.3288,-0.0955,-0.3288,-0.3288,0.1379,0.1379,-0.0020,0,-0.0005,0.1379,-0.4311,0.0224,-0.3648,0.1379,0.1379,0.8090,-0.3288,-0.1977,0.3830,0.1379,-0.4311,-0.3288,1.0000,0.1379,0.9113,0.6663,0.1379,-0.0708,-0.4311,0.3712,0.2986,-0.1977,0.1379,0.4247,0.4120,0.7068,0.3712,0.1379,-0.3009,0.3712,-0.5621,-0.0955,0.1390,0.7068,-0.0306,0.4729,0.1379,-0.0955,0.0356,-0.3288,0.1379,0.1379,0.3810,-0.0955,0.1379,0.2400,-0.1298,0.9971,-0.3288,-0.0955,-0.3288,0.4608,0.4735,-0.0955,0.8090,-0.1977,0.3712,0.1379,-0.3144,-0.3288,0.1379,0.1379,0.2314,-0.3288,-0.3288,-0.0955,0.1503,0.1379,0.1379,0.1379,-0.6644,-0.0955
라우드본,-0.4452,-0.7841,-0.7741,0.5051,0.1545,0.3374,-0.4672,-0.2317,-0.1051,-0.1637,0.0181,0.1379,0.0018,-0.7027,0.9843,-0.3175,-0.5671,-0.1376,-0.0817,-0.5508,-0.2317,0.3374,0.1017,-0.7841,0.2363,0.1017,0,-0.3288,0.0018,-0.6400,0.0957,-0.4539,-0.8005,0.4685,-0.3288,-0.0830,-0.1104,-0.2153,-0.5508,0.0302,0.0028,0.1379,0.2961,0.9556,0.2350,0.8191,0.1017,-0.0095,0.5714,-0.3288,-0.5508,-0.3045,0.1274,-0.2317,-0.3175,0.9935,0.1264,0.9957,-0.2317,0.9907,0.4023,0.8900,0.3970,-0.7000,0.7513,0.0068,-0.3175,-0.3288,-0.0005,-0.6938,0.8910,0.3261,0.5684,0.9794,0.7339,0.5054,1.0000,0.1741,0.3374,-0.7130,-0.2317,-0.7841,0.1017,0.1017,-0.7027,-0.2204,0.5684,0.0018,-0.0005,-0.2876,0.6582,0.6567,0.3374,0.1017,-0.3528,0.0602,0.8092,0.4188,-0.0095,-0.0005
삼삼드래,-0.3594,-0.4311,-0.8977,0.1379,0.6325,0.1379,0.0356,-0.1977,0.2083,-0.2150,0.1379,0.1379,-0.6644,0.4735,0.5732,0.3712,0.4735,-0.3057,-0.6644,-0.3288,-0.6644,-0.6644,0.1379,0.9113,-0.4686,-0.3288,0.1379,0,0.1379,0.1368,-0.5981,0.9113,0.4735,0.4735,-0.3288,-0.3288,0.2785,-0.1977,0.4735,-0.3288,0.9080,0.8090,0.9932,0.3712,-0.1977,-0.3396,0.1379,-0.1977,0.9937,0.1379,0.1379,0.5270,-0.0547,0.4735,-0.0955,-0.3288,-0.5342,0.1379,-0.0955,0.0356,0.2092,0.1379,0.7552,-0.3275,0.9113,0.0068,0.4735,-0.0955,-0.4311,0.1323,0.4735,-0.3288,-0.1977,0.8090,0.5398,1.0000,-0.6644,-0.0707,0.7068,0.2950,0.1379,-0.3288,0.2400,-0.4311,0.4735,0.1300,-0.3144,-0.3288,0.1141,-0.3288,-0.0020,0.7068,-0.3288,0.0068,0.3750,0.4373,0.1554,0.1379,-0.3288,0.0356
메타그로스,-0.2573,-0.3288,0.4453,0.1729,-0.0588,-0.3288,-0.3288,-0.2267,-0.4897,0.2228,-0.2267,0.1379,-0.3288,0.0068,0.8910,-0.0955,-0.5621,-0.6413,0.2401,-0.3288,-0.3288,0.2401,0.0068,-0.2267,-0.5621,0.2401,-0.1005,-0.3288,0,-0.1087,0.7137,-0.8977,-0.5621,0.1379,-0.0955,-0.6644,0.4850,-0.3288,-0.0955,0.0068,0.5566,0.1379,0.9932,0.1201,0.1379,0.7735,-0.6644,-0.3288,0.5667,-0.3288,-0.3288,0.7231,-0.1754,0.0068,0.7068,0.6780,0.6209,0.6780,-0.3288,0.8090,-0.1828,0.7068,0.2251,0.4380,-0.5911,0.6780,-0.3288,-0.3288,0.1379,0.3668,0.2764,0.0068,0.1379,0.5757,0.2057,0.3721,1.0000,0.0068,0.2401,0.5321,0.0068,0.0068,0.9099,0.2401,0.2401,-0.0011,0.4735,-0.0955,-0.0955,0.6418,0.3390,0.2401,0.0068,-0.6644,-0.1042,0.0068,0.2574,0.0068,-0.3288,0.4735
망나뇽,-0.2953,-0.3272,-0.0602,0.9832,0.3263,0.0084,-0.4983,-0.4462,-0.1580,-0.3625,0.9965,0.3554,-0.6172,-0.1627,0.5287,0.1228,-0.0483,-0.0948,0.3440,-0.4462,0.0533,-0.6795,0.2232,0.5576,0.6400,-0.1627,0.8099,-0.3272,0.0706,0,-0.3810,0.5376,-0.0483,0.3289,0.0084,0.3440,0.1766,0.2417,-0.0483,0.3440,0.7990,0.6899,0.9411,0.9304,-0.1672,-0.1788,0.6899,0.1850,0.9219,-0.3839,0.1114,0.4274,0.1026,-0.2816,0.1850,-0.2816,-0.6834,-0.1506,-0.0483,0.4750,0.7513,0.7518,0.8392,-0.6641,0.9789,-0.2816,0.1624,0.0084,0.1850,-0.2617,0.7322,0.2232,0.6899,0.9277,0.1366,0.9405,0.0084,-0.4901,0.8095,-0.2147,-0.1112,-0.2816,0.2020,-0.2816,-0.0483,-0.2167,-0.0630,-0.4462,0.5969,0.1484,0.5330,0.8095,0.2210,0.5576,-0.2110,-0.4902,0.9088,0.1082,0.1539,0.1394
님피아,0.5984,-0.0223,0.5892,0.3577,0.6223,-0.3288,-0.0223,-0.0886,-0.7268,0.2445,-0.0886,-0.4959,0.1448,0.0782,-0.4424,-0.4907,-0.4959,-0.4025,-0.3288,0.1448,-0.8245,0.8132,0.8132,0.5826,-0.3706,0.1448,0.0073,0.4804,-0.7292,0.5012,0,-0.2069,-0.1418,-0.0292,-0.2557,-0.3062,-0.3271,-0.0886,-0.0224,0.5826,1.0000,-0.3288,0.4919,-0.0807,0.7137,0.9439,-0.1818,0.7206,0.9898,-0.0886,-0.4907,0.6338,0.0477,0.7206,-0.0223,-0.0886,0.0166,0.4873,0.4804,0.2110,0.7084,0.8532,-0.5829,0.9199,0.0262,0.5826,-0.7292,0.3133,-0.2625,0.3825,-0.2442,0.9085,0.4804,-0.4907,-0.1182,1.0000,0.9085,0.8549,-0.4907,0.7804,0.4873,0.5826,0.8976,0.4122,0.7366,0.3133,0.9031,0.8132,-0.0224,0.9458,0.9160,-0.4907,-0.5759,-0.1818,-0.7256,-0.2557,-0.4867,0.7366,0.5826,0.2110
히트로토무,-0.4728,-0.7955,0.1379,0.4735,0.8448,-0.0955,-0.5621,0.1379,0.3693,0.3289,0.7068,0.1379,0.2401,0.3712,1.0000,-0.3288,-0.1977,0.4182,-0.3288,-0.3288,-0.5621,0.9113,0.0068,-0.3288,0.1449,-0.3288,0.6178,-0.7955,0.7068,-0.3810,0.3077,0,-0.1977,0.4735,0.0068,-0.2267,0.1108,-0.0955,-0.8977,0.3424,0.6265,0.4735,0.2400,0.7656,0.4735,0.9907,0.2400,0.1379,0.9932,0.1379,-0.0955,0.3712,-0.0547,0.1379,-0.6644,-0.3288,-0.1687,0.9113,-0.7955,0.9113,0.8805,0.9113,0.6918,0.2394,0.8090,-0.3288,-0.0955,0.0068,-0.0955,-0.2985,0.9474,0.0068,0.1379,0.8090,0.3029,0.6635,1.0000,-0.2624,0.4735,-0.0667,0.1379,-0.3288,0.1379,0.2400,0.1379,0.2400,0.3567,0.5757,0.2188,0.4735,0.4735,0.4735,0.2401,-0.2267,-0.8939,-0.5103,0.8090,0.4735,0.0068,-0.5621
거북왕,-0.0937,-0.3288,-0.0163,0.1545,0.7443,0.0068,-0.5621,-0.5621,-0.2584,-0.3212,-0.8977,-0.0955,-0.3288,-0.7955,0.5732,-0.0955,0.0066,-0.0724,-0.3288,-0.2267,-0.0955,0.3424,0.0068,-0.7955,0.2079,-0.3288,0.9063,-0.5621,0.4735,0.0624,0.1315,-0.0955,0,0.4735,0.0068,0.2401,0.5737,-0.0955,0.2400,-0.3288,0.9165,0.4735,0.7727,0.4079,0.4735,0.7597,0.7068,0.4735,0.2178,0.2401,0.2401,0.2466,-0.1840,0.0400,0.4735,0.0068,-0.4220,0.6780,-0.2267,0.4735,-0.7252,1.0000,-0.3559,0.4763,0.1379,0.1066,0.2401,0.0068,0.2216,0.5522,0.4801,0.0068,0.1379,0.2400,0.4474,0.8534,-0.3288,-0.2267,0.1379,0.6721,0.2401,0.4399,0.5702,-0.2267,0.8648,-0.5508,0.3567,0.0068,0.5076,0.4873,-0.2353,0.1379,0.0068,0.2401,-0.0830,-0.2267,0.8144,0.3424,-0.3288,-0.0955
대도각참,-0.6768,-0.5621,-0.0214,-0.5689,-0.2365,-0.6644,-0.3288,-0.5621,-0.4330,-0.3288,-0.8977,-0.6644,0.3424,-0.3086,-0.5442,-0.3288,0.0068,-0.8746,-0.8977,0.0068,-0.8977,0.5757,0.2401,-0.2267,-0.5621,-0.8977,-0.5671,-0.5621,-0.3288,-0.2302,-0.0886,-0.5621,-0.5621,0,-0.4311,-0.6644,-0.1881,-0.8977,-0.5621,-0.6644,0.9636,1.0000,0.8554,-0.8390,0.3424,0.3068,-0.6644,-0.6644,0.4783,-0.3288,-0.6644,-0.1885,-0.8142,-0.5621,-0.6644,-0.3288,-0.1805,0.6780,-0.3288,-0.5621,0.0063,0.4735,-0.0710,0.3325,-0.3288,0.6780,-0.3288,-0.4311,-0.5621,0.2400,-0.7955,1.0000,-0.8977,0.9932,0.6964,0.9971,0.5757,-0.8977,0.1066,0.2290,-0.6644,0.0068,0.9065,0.0068,-0.2267,-0.6723,0.4735,1.0000,-0.8873,-0.3288,0.1990,0.1066,-0.2267,-0.6644,-0.8939,-0.5621,-0.5664,0.2401,-0.4311,-0.4311
팬텀,-0.0256,-0.1977,0.1783,-0.0955,-0.3935,0.1379,0.1379,0.1379,0.1379,0.1379,0.1379,-0.1977,-0.0955,-0.0955,0.0043,-0.0955,0.1379,-0.0729,-0.5621,-0.3288,-0.5621,0.4735,-0.0955,-0.0955,-0.2353,0.1379,0.1379,0.1379,-0.1977,-0.0966,0.2110,-0.0955,-0.0955,0.0356,0,0.1379,0.1497,0.1379,-0.4311,-0.0955,-0.0565,0.0356,0.0322,-0.0381,-0.1977,0.9798,-0.1977,0.3712,0.2986,-0.1977,-0.1977,0.1541,-0.0528,0.1379,0.3712,0.4735,0.2862,0.1379,-0.6644,0.1379,0.3724,0.7068,-0.0306,0.0321,0.3712,-0.3288,-0.1977,-0.5621,0.1379,-0.0955,0.1476,0.1379,0.1379,0.2400,-0.0172,0.0366,1.0000,0.1379,-0.0955,0.0579,-0.0955,-0.3288,0.1686,-0.1977,-0.0955,0.1379,-0.0299,-0.0955,-0.1636,0.4735,0.1379,-0.0955,-0.5621,0.1379,0.1379,0.1379,0.3590,-0.0955,-0.6644,-0.3288
마폭시,-0.2589,-0.4311,-0.3124,0.0714,0.0522,0.7068,-0.0955,0.1379,0.2103,0.1379,0.3712,-0.1977,-0.0955,-0.0955,0.4735,0.1379,-0.4311,0.5998,-0.0955,-0.3288,-0.5621,0.2401,0.4735,-0.0955,0.4397,-0.0955,0.1301,0.1379,0.3712,-0.3299,0.3977,0.2400,-0.4311,0.3712,-0.3288,0,0.1108,0.1379,-0.4311,0.0068,0.1020,-0.1977,0.2400,0.7068,0.1379,0.9939,0.4603,0.1379,0.8780,-0.1977,-0.4311,-0.0955,0.2213,0.1379,-0.4311,-0.3288,0.6642,0.9113,-0.5621,0.7068,0.7783,0.9113,0.7733,-0.0954,0.8823,-0.7955,0.0356,-0.3288,-0.0955,-0.5000,0.4735,0.0068,0.1379,0.7068,0.3864,0.1379,1.0000,0.4378,0.4735,-0.5334,0.1379,-0.5621,-0.0955,0.5732,-0.0955,-0.0955,0.9557,-0.0955,-0.3525,-0.0955,0.3390,0.4735,-0.0955,-0.2267,-0.4398,0.1018,0.3888,1.0000,0.0068,0.1379
엠페르트,-0.0740,-0.3288,0.5309,-0.5860,0.1422,-0.3558,-0.3170,-0.7955,-0.5086,0.0109,-0.3558,-0.3558,-0.3170,-0.7844,-0.1647,-0.2900,-0.1647,0.0157,-0.8589,-0.2194,-0.4192,1.0000,0.5039,-0.5506,0.2305,-0.6526,0.0545,-0.2540,-0.5506,-0.2494,0.4766,-0.2900,-0.4567,0.2127,-0.3170,-0.2900,0,-0.4192,-0.1225,-0.3558,0.1003,0.0183,0.7000,-0.4678,0.2517,0.9750,-0.2900,-0.3558,0.0015,-0.3288,-0.3288,0.4606,-0.2655,-0.2540,-0.3288,-0.5233,0.3924,0.9992,0.0183,0.5123,0.0070,1.0000,-0.0283,0.7009,0.0074,0.9814,-0.3288,-0.3170,-0.7000,-0.3054,-0.2531,0.7011,-0.6914,0.5039,0.8578,0.8570,0.4185,-0.6207,-0.3170,0.4268,-0.1225,0.4651,0.7000,-0.0202,-0.4591,-0.5892,0.9600,0.0456,-0.0566,-0.2053,0.2334,-0.3170,-0.1543,0.2131,-0.0466,-0.4994,-0.3015,0.7751,-0.3170,-0.0839
번치코,-0.7256,-0.8977,0.1097,-0.0955,-0.1812,-0.0955,-0.3288,-0.3288,0.2382,0.0068,-0.3288,0.1379,0.2401,-0.3288,0.1379,-0.0955,-0.4311,-0.1482,-0.3288,-0.4311,-0.3288,0.2401,-0.3288,-0.6644,-0.0342,-0.3288,0.2236,-0.0955,0.1379,-0.3299,-0.0292,0.0068,-0.1977,0.8090,-0.3288,-0.3288,0.0474,0,-0.1977,-0.3288,1.0000,0.1379,0.2400,0.3712,0.4735,0.5627,0.1379,0.3712,0.5667,-0.1977,-0.3288,0.1379,-0.6236,-0.0955,0.3712,-0.0955,-0.4319,0.8090,-0.7955,0.4735,0.2401,0.7068,0.2044,-0.5608,0.8090,-0.3288,-0.4311,0.0068,0.3712,0.1379,0.1379,-0.3288,0.1379,0.7068,-0.0172,0.9971,0.2401,-0.5621,0.7068,-0.0667,0.0068,-0.3288,0.1379,-0.0955,0.1379,-0.0955,-0.0299,0.5757,0.4735,-0.0955,0.2314,0.7068,-0.0955,0.2401,-0.1042,-0.1316,0.1554,-0.3288,-0.3288,0.1379
대짱이,-0.2573,-0.3288,0.2120,-0.5331,0.5967,0.2401,-0.5621,-0.3288,0.4696,-0.6395,-0.8977,0.2401,-0.6644,-0.8977,-0.1639,-0.4311,-0.5621,-0.4080,-0.0955,-0.3288,0.2401,0.0068,-0.3288,-0.4623,-0.2353,0.2401,0.6617,-0.5621,0.0068,0.0624,-0.0224,0.9113,-0.2267,0.4735,0.2401,0.2401,-0.0566,-0.0955,0,-0.0955,0.3712,0.0068,0.9932,-0.1581,0.2401,0.5514,-0.3288,0.0068,1.0000,0.0068,0.2401,-0.5002,-0.1754,0.0400,0.0068,0.0068,-0.2837,0.0068,-0.2267,0.8090,-0.8977,0.8090,-0.8312,0.4225,-0.6644,0.1066,0.2401,0.0068,0.2401,0.5732,-0.2400,-0.3288,-0.6644,-0.5621,0.7644,0.8890,-0.4311,-0.2267,0.2401,0.0568,0.2401,0.0068,0.5087,0.0068,0.1066,-0.3288,0.0212,0.0068,0.5757,0.5079,-0.4311,0.2401,0.1017,0.2401,0.5882,-0.2267,0.4239,0.3424,-0.6644,0.1379
라이츄,-0.2589,-0.4311,0.1783,0.1379,-0.6269,0.1379,0.1379,0.1379,0.1303,0.2400,-0.3288,-0.0955,-0.3288,0.3712,0.9113,-0.0955,0.1379,0.2136,-0.5621,-0.0955,-0.5621,0.2400,0.2400,-0.0955,-0.0038,0.1379,0.0501,0.1379,-0.0955,-0.3299,-0.4959,-0.3288,0.1379,0.3712,-0.0955,-0.0955,0.1767,0.1379,-0.1977,0,0.3431,0.1379,0.8090,0.0973,-0.0955,0.3507,-0.0955,0.1379,-0.1047,-0.1977,-0.0955,0.7068,0.1806,0.7068,0.1379,0.1379,-0.1986,0.1379,-0.5621,0.4735,-0.3510,0.8090,-0.5833,0.5727,-0.0955,0.2401,-0.1977,0.2401,-0.0955,-0.1780,0.3810,0.4735,-0.1977,-0.1781,0.3222,0.5168,-0.4092,-0.3040,0.0575,0.5609,0.1379,0.2401,0.4735,-0.0955,0.1379,-0.0955,0.0723,0.2401,0.1141,0.4735,-0.0020,0.0575,-0.4514,0.1379,0.1292,0.1018,0.1379,0.2400,-0.5621,-0.7955
블래키,-0.7000,-0.6997,-0.7159,-0.7450,-0.3759,-0.7955,-0.6997,-0.6997,-0.3542,-0.4923,-0.7159,0.1840,-0.7159,-0.7000,-0.6722,-0.6603,-0.2437,-0.4562,-0.7955,-0.7000,-0.7955,-0.7000,0.6219,-0.1697,-0.6899,-0.7955,0.0897,-0.7000,-0.4790,-0.6901,-0.8003,-0.4650,-0.6603,-0.7000,-0.0492,-0.0718,-0.0161,-0.7955,-0.1937,-0.2305,0,0.9292,0.4667,-0.5843,-0.7159,-0.7017,-0.2437,-0.7159,0.2341,-0.6603,-0.2437,0.0551,-0.7029,-0.7000,-0.7159,-0.5156,-0.7603,-0.2195,0.0899,-0.7159,-0.4515,0.9932,0.0259,-0.2226,-0.2067,0.9406,-0.5177,-0.0492,-0.1937,0.0054,-0.6999,0.4236,-0.8125,0.2907,0.8924,0.8316,-0.7000,-0.7955,-0.1245,-0.0020,-0.7143,0.1298,-0.0394,-0.4790,0.0963,-0.4869,-0.3457,0.6335,-0.7143,-0.7201,0.0143,-0.1245,-0.6859,-0.4391,-0.7153,-0.6664,-0.6628,0.6219,-0.0492,0.0276
다크펫,-0.7955,-0.5621,0.1379,-0.1619,-0.1454,-0.3288,-0.5621,-0.5621,-0.4330,-0.0955,-0.3288,-0.1977,-0.3288,-0.7955,-0.4623,-0.5621,-0.3288,-0.3815,-0.3288,-0.5621,-0.3288,-0.3288,-0.3288,-0.5621,-0.2676,-0.3288,-0.3288,-0.7955,-0.3288,-0.6274,0.1379,-0.5621,-0.5621,-0.8977,-0.4311,-0.0955,-0.0839,-0.3288,-0.0955,-0.3288,-0.7565,0,0.6012,-0.2715,-0.1977,0.4735,-0.3288,-0.5621,0.0199,-0.5621,-0.4311,-0.2753,-0.7175,-0.5621,-0.7955,-0.2267,-0.3288,-0.3288,-0.4311,0.2400,-0.2574,0.1379,-0.0099,0.1047,-0.3288,0.2401,-0.3288,-0.3288,-0.0955,0.0171,-0.4898,-0.0955,-0.3288,-0.2267,0.3608,0.0366,0.2401,-0.3288,-0.3288,-0.0347,-0.5621,-0.3288,0.3408,-0.0955,-0.2267,-0.0955,0.2545,-0.0955,-0.5859,0.8090,0.4735,0.0068,-0.0575,-0.5621,-0.5708,-0.4623,-0.0057,0.0068,-0.0955,0.1379
더시마사리,-0.7000,-0.7955,-0.7000,-0.7000,-0.7604,-0.3506,-0.7000,-0.7000,-0.7000,-0.3517,-0.7000,-0.7000,-0.7000,-0.7000,-0.7000,-0.2267,-0.7000,0.4745,-0.2123,-0.7000,-0.2267,0.7887,-0.4623,-0.7000,-0.1891,-0.7955,-0.1705,-0.7000,-0.7000,-0.7000,-0.4667,-0.2267,-0.7000,-0.7000,0.1345,-0.2267,-0.7000,-0.2267,-0.7000,-0.7955,-0.4667,-0.4344,0,-0.6644,-0.7000,0.6312,-0.7955,-0.5693,-0.7000,-0.7955,-0.1128,-0.7000,-0.7000,-0.7000,-0.4623,-0.5263,-0.6989,0.0000,-0.7000,-0.7000,-0.7000,0.8910,-0.7000,-0.4667,-0.5092,-0.7000,-0.5621,-0.1639,-0.7000,-0.5733,-0.7000,-0.6980,-0.4667,-0.7000,-0.6217,0.1515,-0.7000,-0.3766,-0.6980,-0.7000,0.7599,-0.7000,0.1627,-0.7955,-0.7000,-0.6980,-0.6310,-0.4666,-0.1445,-0.7000,-0.7000,-0.6980,-0.6574,0.4399,0.0105,-0.7000,-0.7000,-0.6980,-0.7955,-0.7000
핫삼,-0.8085,-0.6962,0.3571,0.5535,0.1651,-0.1359,0.1876,0.0641,-0.2986,0.2941,0.1997,-0.0866,0.7686,-0.4381,-0.3349,0.0641,-0.4179,-0.8977,-0.3288,0.1060,-0.8977,0.9623,-0.2296,-0.4179,-0.6292,-0.6962,-0.8977,-0.6644,0.0185,-0.8168,0.0360,-0.8977,-0.4179,0.7656,0.0641,-0.8977,0.3539,-0.6644,0.1914,-0.1274,0.8195,0.2975,0.7389,0,0.5308,-0.2200,-0.8977,0.2989,0.4193,0.0641,-0.8977,0.1499,-0.7505,0.5353,0.7656,0.5353,0.1854,0.7203,-0.8390,-0.1859,0.9561,0.9188,0.8997,0.3130,-0.6644,0.7203,0.0068,-0.6056,-0.1390,-0.0738,-0.3114,0.8630,-0.0955,1.0000,-0.4325,0.8955,1.0000,-0.4629,-0.4381,0.2384,0.0641,0.0641,0.9308,-0.4715,-0.0909,0.1997,-0.0676,0.3750,-0.5652,0.6018,0.8960,-0.4381,0.7953,-0.6644,-0.7985,-0.4331,0.8178,-0.2296,0.2989,0.5602
오롱털,0.0767,-0.3288,-0.3288,-0.2340,0.0146,-0.8977,-0.3288,-0.7955,-0.4330,-0.3461,-0.5621,-0.4311,-0.3288,-0.4623,-0.6980,-0.5621,-0.3288,-0.5396,-0.5621,-0.3288,-0.8977,-0.5621,0.2401,-0.2267,-0.0270,-0.3288,-0.2317,-0.0955,-0.3288,0.2334,-0.8314,-0.5621,-0.5621,-0.3288,-0.0955,-0.3288,-0.3173,-0.5621,-0.3288,0.0068,0.9943,-0.0955,0.8910,-0.5048,0,-0.5374,-0.3288,-0.0955,0.2986,-0.5621,0.0068,-0.2167,-0.6731,0.0068,-0.3288,-0.5621,-0.7494,-0.2267,0.3424,-0.7955,-0.1828,0.4735,-0.7139,-0.1643,-0.2557,0.3424,-0.5621,-0.0955,-0.3288,0.1323,-0.6606,0.0068,-0.3288,-0.5621,0.1379,1.0000,-0.5621,-0.3288,-0.5621,-0.1717,-0.2267,0.0068,0.5732,-0.3288,-0.2267,0.2323,-0.0955,0.2401,-0.5859,-0.0955,0.1055,-0.5621,-0.7213,-0.5621,-0.5584,-0.5621,-0.7955,0.2401,-0.0955,-0.0955
픽시,0.3752,-0.2020,-0.2223,0.0163,0.1377,-0.5730,-0.2375,-0.4729,-0.7988,-0.1400,-0.4729,-0.5730,0.0068,-0.4374,-0.4374,-0.7955,-0.6295,-0.7000,-0.7708,-0.0287,-0.8063,0.0963,0.0963,-0.1706,-0.6999,-0.0287,-0.7000,0.3316,-0.7708,0.3332,-0.6669,-0.6999,-0.5942,-0.3041,-0.7955,-0.7101,-0.7089,-0.4729,-0.3961,-0.2308,0.9172,-0.5621,-0.6312,0.1746,0.5402,0,-0.6999,0.6424,0.1377,-0.4374,-0.7101,-0.1110,-0.4439,0.6424,-0.2020,-0.4729,-0.7045,-0.1706,0.3068,0.2292,-0.0080,0.9737,-0.6031,-0.2997,-0.6126,0.1315,-0.7708,-0.2375,-0.7708,-0.3591,-0.2416,0.1315,0.3068,-0.4729,-0.7388,1.0000,0.4295,0.5220,-0.7955,-0.5208,0.1315,-0.1706,0.3099,-0.3469,-0.0680,0.1061,0.2079,0.3577,-0.3784,0.1887,0.3748,-0.7955,-0.5374,-0.6998,-0.7097,-0.6153,-0.5217,-0.0393,-0.2794,-0.5374
카디나르마,-0.4922,-0.5621,-0.0955,0.4070,0.0522,0.2401,-0.3288,-0.3288,-0.2564,-0.0105,-0.0955,0.1379,-0.0955,-0.5621,0.8090,-0.3288,-0.6644,0.0943,0.2401,-0.3288,-0.5621,0.2401,0.0068,-0.3288,-0.0270,0.2401,-0.0005,-0.3288,0.3712,-0.6274,0.2849,-0.2267,-0.8977,0.3712,-0.0955,-0.3378,0.1108,-0.3288,0.1379,0.0068,0.2229,0.1379,0.8090,0.7656,0.1379,0.9907,0,-0.0955,0.5513,-0.3288,-0.5621,0.1007,-0.1840,-0.3288,0.3712,0.0068,0.0030,0.9113,-0.5621,0.8090,0.3116,0.9113,0.0883,-0.4629,0.8162,-0.3288,-0.0955,-0.3288,0.1379,0.0578,0.7166,0.0068,0.4735,0.8090,0.2817,0.2835,1.0000,0.0068,0.2401,-0.3000,-0.3288,-0.3288,0.0060,0.1066,-0.0955,-0.5508,0.9089,-0.0955,0.1379,0.0394,0.3390,0.2401,0.2401,0.0068,-0.6519,0.0068,0.7068,0.6780,-0.3288,0.1379
앱솔,-0.3288,-0.3288,-0.4448,-0.4311,-0.0146,-0.6644,-0.3288,-0.3288,-0.5939,-0.5621,-0.5621,-0.1977,-0.3288,-0.2267,-0.1108,-0.5621,-0.3288,-0.1482,-0.4311,-0.3288,-0.6644,-0.3288,-0.3288,-0.5621,-0.2300,-0.6644,-0.0841,-0.0955,0.1379,-0.2732,-0.7652,-0.3288,-0.5621,0.3712,-0.6644,-0.3288,0.1767,-0.6644,-0.0955,-0.3288,0.9943,0.4735,0.7574,-0.3723,-0.1977,-0.5374,-0.0955,0,-0.0952,-0.3288,-0.3288,0.1541,-0.5194,-0.3288,0.0356,-0.3288,-0.8977,-0.3288,-0.3288,-0.3288,-0.4081,0.3712,-0.4188,-0.3430,-0.0955,0.0068,-0.3288,-0.3288,0.1379,0.4735,-0.4979,-0.3288,-0.1977,0.2400,0.2057,0.9498,-0.5621,-0.8729,-0.0955,0.0977,-0.6644,-0.5621,0.1379,-0.8977,0.2400,-0.6531,-0.3799,-0.3288,-0.0955,-0.3288,0.1379,-0.0955,-0.3288,-0.3288,-0.3288,-0.3288,0.1256,-0.3288,-0.4311,-0.0955
